county_name,lat,lng,state,lng_rank,lat_rank,nyc,min_lng_rank,min_lat_rank,max_lng_rank,max_lat_rank,num_squares,county,ttl,pre_mult,mult,sqrt_mult,mid_lng_rank,mid_lat_rank,scaled_lng_rank,scaled_lat_rank,test_lat_rank,test_lng_rank,new_scaled_lat_rank,new_scaled_lng_rank,square_id,min_new_scaled_lat_rank,min_new_scaled_lng_rank,max_new_scaled_lat_rank,max_new_scaled_lng_rank,dummy,prop_scaled_lat_rank,prop_scaled_lng_rank,min_prop_scaled_lat_rank,min_prop_scaled_lng_rank,max_prop_scaled_lat_rank,max_prop_scaled_lng_rank
Schenectady,42.8625316456,-74.0689873418,NY,58.0,42.0,False,56.0,40.0,60.0,43.0,10,Schenectady,8209,820.9,309.1701298701298,17.583234340420134,58.0,41.5,58.0,50.79161717021007,12522.157728675125,17292.50353007517,12953.960590845918,14080.567892302102,346,12513.366111504914,17283.71191290496,12530.949345845336,17301.29514724538,1,12060.612731035037,12262.487432656246,12051.821113864826,12253.695815486035,12069.404348205248,12271.279049826457
Lewis,43.854556962,-75.5955696203,NY,43.0,59.0,False,41.0,52.0,47.0,64.0,64,Lewis,491,7.671875,2.8894074675324672,1.6998257168111286,44.0,58.0,41.300174283188866,60.699825716811134,17590.650142662682,12820.304341262627,12845.527781831677,13580.24905602347,347,17589.800229804277,12819.45442840422,17591.500055521086,12821.154254121033,1,12845.527781831677,13580.24905602347,12844.677868973271,13579.399143165063,12846.377694690083,13581.098968881875
Hamilton,43.329367088599994,-74.5778481013,NY,53.0,50.0,False,51.0,49.0,58.0,63.0,87,Hamilton,231,2.655172413793104,1.0,1.0,54.5,56.0,51.5,44.0,14907.330629375148,15801.77046713766,12846.318739800383,12650.267472911657,348,14906.830629375148,15801.27046713766,14907.830629375148,15802.27046713766,1,12032.607136411298,13358.953806902591,12032.107136411298,13358.453806902591,12033.107136411298,13359.453806902591
Hamilton,43.329367088599994,-74.6796202532,NY,52.0,50.0,False,51.0,49.0,58.0,63.0,87,Hamilton,231,2.655172413793104,1.0,1.0,54.5,56.0,49.5,44.0,14907.330629375148,15503.623854550156,12134.040859361074,13308.779924054044,349,14906.830629375148,15503.123854550156,14907.830629375148,15504.123854550156,1,12746.589932034289,12703.504811976105,12746.089932034289,12703.004811976105,12747.089932034289,12704.004811976105
Steuben,42.1039240506,-77.2239240506,NY,27.0,29.0,False,22.0,28.0,29.0,37.0,68,Steuben,2740,40.29411764705883,15.17570664629488,3.8956009351953496,25.5,32.5,32.84340140279302,15.365396726816275,8646.251765037587,8049.95853986258,12240.087123939167,12230.087751418483,350,8644.303964569988,8048.010739394983,8648.199565505185,8051.906340330178,1,12240.087123939167,12230.087751418483,12238.139323471569,12228.139950950885,12242.034924406766,12232.035551886082
Monroe,43.2126582278,-77.42746835439999,NY,25.0,48.0,False,20.0,44.0,25.0,50.0,31,Monroe,45446,1466.0,552.1298701298701,23.4974439063033,22.5,47.0,83.74360976575825,71.4974439063033,14311.037404200144,7453.665314687574,13020.127501447718,11286.73890424555,351,14299.288682246992,7441.916592734423,14322.786126153296,7465.4140366407255,1,12263.576387718476,13250.093058400285,12251.827665765324,13238.344336447133,12275.325109671629,13261.841780353438
Ontario,42.9792405063,-77.2239240506,NY,27.0,44.0,False,24.0,38.0,29.0,45.0,29,Ontario,4870,167.9310344827586,63.24675324675325,7.952782736046123,26.5,41.5,30.976391368023066,63.88195684011531,13118.450953850132,8049.95853986258,12452.542653214752,12429.184367160382,352,13114.474562482108,8045.982148494558,13122.427345218155,8053.934931230603,1,12452.542653214752,12429.184367160382,12448.566261846729,12425.207975792358,12456.519044582776,12433.160758528405
Delaware,42.3373417722,-75.0867088608,NY,48.0,33.0,False,45.0,25.0,54.0,35.0,70,Delaware,1949,27.84285714285714,10.486270871985157,3.2382512058185284,49.5,30.0,43.142623191272214,42.71475361745559,9838.838215387601,14311.037404200144,12299.269614062207,13471.032517164173,353,9837.219089784692,14309.418278597235,9840.45734099051,14312.656529803053,1,12549.466319487101,12501.238289834697,12547.847193884192,12499.619164231788,12551.08544509001,12502.857415437606
Westchester,41.1702531646,-73.865443038,NY,60.0,13.0,False,60.0,9.0,63.0,16.0,22,Westchester,85187,3872.136363636364,1458.33707201889,38.18817974215175,61.5,12.5,2.7177303867723595,32.09408987107588,3875.905963637539,17888.79675525018,10847.388049742867,14258.383515844085,354,3856.811873766463,17869.702665379104,3895.000053508615,17907.890845121256,1,12512.926966364783,12941.695346203138,12493.832876493707,12922.601256332062,12532.021056235859,12960.789436074214
Onondaga,42.8625316456,-76.0026582278,NY,39.0,42.0,False,35.0,41.0,40.0,48.0,37,Onondaga,24304,656.8648648648649,247.39066339066338,15.72865739313637,37.5,44.5,62.59298608970454,2.6783565171590737,12522.157728675125,11627.717890912618,12578.121896610415,13662.380737593068,355,12514.293399978556,11619.853562216049,12530.022057371694,11635.582219609187,1,12578.121896610415,13662.380737593068,12570.257567913846,13654.5164088965,12585.986225306984,13670.245066289637
Otsego,42.3373417722,-75.3920253165,NY,45.0,33.0,False,45.0,33.0,52.0,42.0,51,Otsego,3129,61.352941176470594,23.106951871657753,4.8069690941026195,48.5,37.5,28.175608170640835,11.368639076538214,9838.838215387601,13416.597566437636,13218.310682158524,12820.197345334745,356,9836.43473084055,13414.194081890586,9841.241699934651,13419.001050984687,1,11603.22624856348,13165.85659638794,11600.82276401643,13163.453111840889,11605.62973311053,13168.26008093499
Broome,42.0455696203,-76.0026582278,NY,39.0,28.0,False,38.0,28.0,44.0,34.0,33,Broome,9944,301.3333333333333,113.48917748917748,10.653129938622612,41.0,31.0,17.693740122754768,-3.9593898158678438,8348.105152450084,11627.717890912618,13244.638352677763,13089.35649618623,357,8342.778587480772,11622.391325943307,8353.431717419395,11633.044455881929,1,13244.638352677763,13089.35649618623,13239.311787708451,13084.029931216919,13249.964917647074,13094.683061155542
Onondaga,43.0375949367,-76.4097468354,NY,35.0,45.0,False,35.0,41.0,40.0,48.0,37,Onondaga,24304,656.8648648648649,247.39066339066338,15.72865739313637,37.5,44.5,-4.321643482840926,52.86432869656819,13416.597566437636,10435.131440562604,12629.86143769507,14035.284571855282,358,13408.733237741068,10427.267111866035,13424.461895134205,10442.995769259172,1,12253.757843898811,12142.699483562612,12245.893515202242,12134.835154866043,12261.62217259538,12150.56381225918
Otsego,42.3956962025,-75.18848101270001,NY,47.0,34.0,False,45.0,33.0,52.0,42.0,51,Otsego,3129,61.352941176470594,23.106951871657753,4.8069690941026195,48.5,37.5,39.78954635884608,17.175608170640835,10136.984827975102,14012.89079161264,12898.324879732385,12716.984555100833,359,10134.581343428052,14010.48730706559,10139.388312522153,14015.294276159691,1,11974.957714597735,13293.346742661726,11972.554230050684,13290.943258114676,11977.361199144785,13295.750227208777
Allegany,42.3956962025,-77.834556962,NY,21.0,34.0,False,17.0,28.0,22.0,36.0,46,Allegany,1272,27.65217391304348,10.414455110107284,3.2271434907836496,19.5,32.0,25.84071523617548,40.4542869815673,10136.984827975102,6261.078864337564,12281.135743224215,12443.858255268367,360,10135.37125622971,6259.465292592172,10138.598399720495,6262.692436082955,1,12281.135743224215,12443.858255268367,12279.522171478822,12442.244683522975,12282.749314969607,12445.47182701376
Madison,42.8041772152,-75.6973417722,NY,42.0,41.0,False,40.0,40.0,46.0,47.0,35,Madison,3061,87.45714285714287,32.938404452690165,5.739198938239566,43.0,43.5,36.26080106176043,26.652002654401088,12224.011116087622,12522.157728675125,11806.627000177383,12507.186344078807,361,12221.141516618502,12519.288129206005,12226.880715556743,12525.027328144246,1,11806.627000177383,12507.186344078807,11803.757400708262,12504.316744609687,11809.496599646503,12510.055943547928
Yates,42.6874683544,-77.3256962025,NY,26.0,39.0,False,26.0,36.0,30.0,40.0,17,Yates,815,47.941176470588225,18.055767761650113,4.24920789814409,28.0,38.0,17.501584203711822,43.24920789814409,11627.717890912618,7751.811927275078,12519.235047451846,12668.674385149483,362,11625.593286963545,7749.687323326006,11629.84249486169,7753.936531224151,1,12519.235047451846,12668.674385149483,12517.110443502774,12666.54978120041,12521.359651400919,12670.798989098555
Jefferson,43.796202531599995,-76.1044303797,NY,38.0,58.0,False,35.0,56.0,44.0,67.0,64,Jefferson,2259,35.296875,13.293628246753244,3.6460428202029176,39.5,61.5,32.530935769695624,45.23885012928979,17292.50353007517,11329.571278325117,11815.58285497174,12405.812694498047,363,17290.680508665067,11327.748256915014,17294.326551485272,11331.394299735219,1,11815.58285497174,12405.812694498047,11813.759833561639,12403.989673087945,11817.405876381843,12407.635715908149
Delaware,42.3373417722,-74.98493670890001,NY,49.0,33.0,False,45.0,25.0,54.0,35.0,70,Delaware,1949,27.84285714285714,10.486270871985157,3.2382512058185284,49.5,30.0,47.38087439709074,42.71475361745559,9838.838215387601,14609.184016787649,11760.701409013602,13424.849710713272,364,9837.219089784692,14607.56489118474,9840.45734099051,14610.803142390558,1,11760.701409013602,13424.849710713272,11759.082283410693,13423.230585110363,11762.32053461651,13426.46883631618
Lewis,43.9712658228,-75.18848101270001,NY,47.0,61.0,False,41.0,52.0,47.0,64.0,64,Lewis,491,7.671875,2.8894074675324672,1.6998257168111286,44.0,58.0,52.09947715043339,66.09947715043339,18186.943367837684,14012.89079161264,12974.985430607696,13457.747336188319,365,18186.09345497928,14012.040878754235,18187.79328069609,14013.740704471047,1,12974.985430607696,13457.747336188319,12974.13551774929,13456.897423329912,12975.835343466102,13458.597249046725
Orange,41.4036708861,-74.6796202532,NY,52.0,17.0,False,52.0,13.0,59.0,20.0,39,Orange,18961,486.1794871794871,183.1065601065601,13.531687260152006,55.5,16.5,4.63909458946798,23.765843630076,5068.492413987551,15503.623854550156,11654.556300927883,13203.197845001989,366,5061.726570357475,15496.858010920081,5075.258257617627,15510.389698180232,1,11654.556300927883,13203.197845001989,11647.790457297808,13196.432001371913,11661.322144557958,13209.963688632064
Oswego,43.329367088599994,-75.9008860759,NY,40.0,50.0,False,33.0,49.0,41.0,56.0,48,Oswego,3162,65.875,24.81006493506493,4.980970280484008,37.0,52.5,54.942910841452026,37.547574298789975,14907.330629375148,11925.86450350012,11936.819546840361,13543.158651436828,367,14904.840144234906,11923.374018359877,14909.821114515391,11928.354988640362,1,12947.37820624824,12437.325001648713,12944.887721107998,12434.83451650847,12949.868691388483,12439.815486788955
St Lawrence,44.3213924051,-74.883164557,NY,50.0,67.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,59.7080330792414,55.6739614075517,19975.8230433627,14907.330629375148,11633.663098320474,12830.833811959166,368,19974.205037849493,14905.712623861942,19977.441048875906,14908.948634888355,1,11633.663098320474,12830.833811959166,11632.045092807268,12829.21580644596,11635.28110383368,12832.451817472373
Schuyler,42.5124050633,-76.816835443,NY,31.0,36.0,False,29.0,32.0,32.0,36.0,16,Schuyler,876,54.75,20.620129870129873,4.540939315838725,30.5,34.0,33.270469657919364,45.081878631677455,10733.278053150107,9242.544990212591,12532.929998481597,12232.565805012555,369,10731.007583492188,9240.274520554673,10735.548522808025,9244.81545987051,1,12334.043724849409,13710.16353286344,12331.77325519149,13707.893063205522,12336.314194507328,13712.434002521359
Clinton,44.9632911392,-73.5601265823,NY,63.0,78.0,False,59.0,69.0,64.0,78.0,49,Clinton,2423,49.44897959183673,18.62364166445799,4.315511750008102,61.5,73.5,69.47326762501216,97.41980287503642,23255.43578182524,18783.23659301269,11715.210131173311,12546.603700127242,370,23253.278025950236,18781.078837137688,23257.593537700242,18785.394348887694,1,11715.210131173311,12546.603700127242,11713.052375298308,12544.445944252238,11717.367887048315,12548.761456002245
Livingston,42.7458227848,-77.9363291139,NY,20.0,40.0,False,20.0,36.0,24.0,44.0,31,Livingston,2391,77.12903225806451,29.04859656472559,5.389674996205764,22.0,40.0,9.220650007588473,40.0,11925.86450350012,5962.932251750061,12926.325071611385,13308.429157923614,371,11923.169666002017,5960.237414251958,11928.559340998221,5965.627089248164,1,11914.230963588816,12669.29407852969,11911.536126090714,12666.599241031588,11916.925801086918,12671.988916027793
Jefferson,43.9712658228,-75.6973417722,NY,42.0,61.0,False,35.0,56.0,44.0,67.0,64,Jefferson,2259,35.296875,13.293628246753244,3.6460428202029176,39.5,61.5,51.11510705050729,59.17697858989854,18186.943367837684,12522.157728675125,12901.200202623688,13634.828792834356,372,18185.120346427582,12520.334707265023,18188.766389247787,12523.980750085228,1,12901.200202623688,13634.828792834356,12899.377181213586,13633.005771424254,12903.02322403379,13636.651814244458
Saratoga,43.2710126582,-73.865443038,NY,60.0,49.0,False,58.0,41.0,62.0,51.0,39,Saratoga,10035,257.3076923076923,96.9080919080919,9.844190769590556,60.0,46.0,60.0,78.53257230877169,14609.184016787649,17888.79675525018,12114.09635508862,12345.49101432146,373,14604.261921402855,17883.874659865385,14614.106112172443,17893.718850634974,1,12114.09635508862,12345.49101432146,12109.174259703826,12340.568918936666,12119.018450473415,12350.413109706255
Jefferson,44.2046835443,-75.6973417722,NY,42.0,65.0,False,35.0,56.0,44.0,67.0,64,Jefferson,2259,35.296875,13.293628246753244,3.6460428202029176,39.5,61.5,51.11510705050729,77.7611498707102,19379.529818187693,12522.157728675125,13135.145920997611,13303.281561260292,374,19377.70679677759,12520.334707265023,19381.352839597796,12523.980750085228,1,13135.145920997611,13303.281561260292,13133.322899587509,13301.45853985019,13136.968942407713,13305.104582670394
Broome,42.162278481,-76.1044303797,NY,38.0,30.0,False,38.0,28.0,44.0,34.0,33,Broome,9944,301.3333333333333,113.48917748917748,10.653129938622612,41.0,31.0,6.040610184132157,19.346870061377388,8944.39837762509,11329.571278325117,13232.3693315971,13180.466465388721,375,8939.071812655779,11324.244713355805,8949.724942594401,11334.897843294428,1,13232.3693315971,13180.466465388721,13227.042766627788,13175.13990041941,13237.69589656641,13185.793030358032
Washington,43.504430379700004,-73.25481012659999,NY,66.0,53.0,False,63.0,44.0,66.0,57.0,41,Washington,2014,49.121951219512205,18.500475134621478,4.301217866444511,64.5,50.5,72.45182679966676,63.75304466611128,15801.77046713766,19677.676430775202,11908.558468919458,12293.04025365631,376,15799.619858204438,19675.52582184198,15803.921076070881,19679.827039708423,1,11908.558468919458,12293.04025365631,11906.407859986237,12290.889644723089,11910.70907785268,12295.190862589532
Otsego,42.6291139241,-75.18848101270001,NY,47.0,38.0,False,45.0,33.0,52.0,42.0,51,Otsego,3129,61.352941176470594,23.106951871657753,4.8069690941026195,48.5,37.5,39.78954635884608,40.403484547051306,11329.571278325117,14012.89079161264,13038.605234356084,12795.027428006633,377,11327.167793778066,14010.48730706559,11331.974762872167,14015.294276159691,1,13038.605234356084,12795.027428006633,13036.201749809034,12792.623943459583,13041.008718903135,12797.430912553684
Franklin,44.263037974700005,-74.2725316456,NY,56.0,66.0,False,52.0,64.0,59.0,78.0,83,Franklin,1842,22.192771084337355,8.358316382412767,2.8910752986411072,55.5,71.0,57.44553764932056,51.54462350679447,19677.676430775202,16696.210304900167,11712.257999861311,12784.355084593599,378,19676.23089312588,16694.764767250846,19679.121968424522,16697.655842549488,1,11712.257999861311,12784.355084593599,11710.81246221199,12782.909546944278,11713.703537510632,12785.80062224292
Franklin,44.4381012658,-74.2725316456,NY,56.0,69.0,False,52.0,64.0,59.0,78.0,83,Franklin,1842,22.192771084337355,8.358316382412767,2.8910752986411072,55.5,71.0,57.44553764932056,63.21784940271779,20572.116268537706,16696.210304900167,13091.006126411781,13154.207165675158,379,20570.670730888385,16694.764767250846,20573.561806187026,16697.655842549488,1,13091.006126411781,13154.207165675158,13089.56058876246,13152.761628025837,13092.451664061102,13155.652703324478
Chenango,42.2789873418,-75.4937974684,NY,44.0,32.0,False,41.0,31.0,45.0,39.0,39,Chenango,1441,36.94871794871795,13.915750915750914,3.730382140713055,43.0,35.0,47.73038214071306,20.808853577860837,9540.691602800096,13118.450953850132,13230.343753236913,13027.338051092764,380,9538.82641172974,13116.585762779776,9542.556793870452,13120.316144920487,1,13230.343753236913,13027.338051092764,13228.478562166558,13025.472860022408,13232.20894430727,13029.20324216312
Onondaga,43.0375949367,-76.0026582278,NY,39.0,45.0,False,35.0,41.0,40.0,48.0,37,Onondaga,24304,656.8648648648649,247.39066339066338,15.72865739313637,37.5,44.5,62.59298608970454,52.86432869656819,13416.597566437636,11627.717890912618,12904.269317357146,12373.830764394015,381,13408.733237741068,11619.853562216049,13424.461895134205,11635.582219609187,1,11963.60509127573,13570.717291006978,11955.74076257916,13562.85296231041,11971.469419972298,13578.581619703547
St Lawrence,44.4381012658,-75.3920253165,NY,45.0,69.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,38.527977947172396,64.1459834603793,20572.116268537706,13416.597566437636,13232.476442401396,12943.420833192778,382,20570.4982630245,13414.97956092443,20573.734274050912,13418.215571950843,1,13232.476442401396,12943.420833192778,13230.85843688819,12941.802827679572,13234.094447914602,12945.038838705985
Allegany,42.220632911399996,-78.1398734177,NY,18.0,31.0,False,17.0,28.0,22.0,36.0,46,Allegany,1272,27.65217391304348,10.414455110107284,3.2271434907836496,19.5,32.0,13.159284763824525,27.77285650921635,9242.544990212591,5366.639026575053,12080.607854879498,13084.461168165086,383,9240.931418467198,5365.025454829662,9244.158561957984,5368.252598320445,1,12080.607854879498,13084.461168165086,12078.994283134105,13082.847596419693,12082.22142662489,13086.074739910478
